subject,ave,sd,block,triplet,position,shape_num,RT,RT_trimmed,log_RT_trimmed,change?,block>12,block>18,block>6,"1-avg(2,3)","log_1-avg(2,3)",odd_even
69,1421.342014,1215.910304,5,8,1,22,815,815,6.703188113,0,FALSE,FALSE,FALSE,,,o
69,1421.342014,1215.910304,5,8,2,23,12436,3853.162622,8.25664955,1,FALSE,FALSE,FALSE,,,o
69,1421.342014,1215.910304,5,8,3,24,1522,1522,7.327780538,0,FALSE,FALSE,FALSE,-1872.581311,-1.089026931,o
69,1421.342014,1215.910304,5,7,1,19,823,823,6.712956201,0,FALSE,FALSE,FALSE,,,e
69,1421.342014,1215.910304,5,7,2,20,663,663,6.49677499,0,FALSE,FALSE,FALSE,,,e
69,1421.342014,1215.910304,5,7,3,21,1903,1903,7.551186867,0,FALSE,FALSE,FALSE,-460,-0.311024728,e
69,1421.342014,1215.910304,5,5,1,13,847,847,6.741700695,0,FALSE,FALSE,FALSE,,,o
69,1421.342014,1215.910304,5,5,2,14,848,848,6.742880636,0,FALSE,FALSE,FALSE,,,o
69,1421.342014,1215.910304,5,5,3,15,1103,1103,7.005789019,0,FALSE,FALSE,FALSE,-128.5,-0.132634133,o
69,1421.342014,1215.910304,5,4,1,10,1237,1237,7.120444372,0,FALSE,FALSE,FALSE,,,e
69,1421.342014,1215.910304,5,4,2,11,1326,1326,7.189922171,0,FALSE,FALSE,FALSE,,,e
69,1421.342014,1215.910304,5,4,3,12,838,838,6.7310181,0,FALSE,FALSE,FALSE,155,0.159974237,e
69,1421.342014,1215.910304,5,1,1,1,690,690,6.536691598,0,FALSE,FALSE,FALSE,,,o
69,1421.342014,1215.910304,5,1,2,2,1041,1041,6.947937069,0,FALSE,FALSE,FALSE,,,o
69,1421.342014,1215.910304,5,1,3,3,916,916,6.820016365,0,FALSE,FALSE,FALSE,-288.5,-0.347285119,o
69,1421.342014,1215.910304,5,2,1,4,783,783,6.663132696,0,FALSE,FALSE,FALSE,,,e
69,1421.342014,1215.910304,5,2,2,5,1585,1585,7.368339686,0,FALSE,FALSE,FALSE,,,e
69,1421.342014,1215.910304,5,2,3,6,785,785,6.665683718,0,FALSE,FALSE,FALSE,-402,-0.353879006,e
69,1421.342014,1215.910304,5,6,1,16,909,909,6.812345094,0,FALSE,FALSE,FALSE,,,o
69,1421.342014,1215.910304,5,6,2,17,1232,1232,7.116394144,0,FALSE,FALSE,FALSE,,,o
69,1421.342014,1215.910304,5,6,3,18,1999,1999,7.600402335,0,FALSE,FALSE,FALSE,-706.5,-0.546053145,o
69,1421.342014,1215.910304,5,3,1,7,758,758,6.630683386,0,FALSE,FALSE,FALSE,,,e
69,1421.342014,1215.910304,5,3,2,8,1952,1952,7.576609767,0,FALSE,FALSE,FALSE,,,e
69,1421.342014,1215.910304,5,3,3,9,942,942,6.848005275,0,FALSE,FALSE,FALSE,-689,-0.581624135,e
69,1421.342014,1215.910304,6,2,1,4,885,885,6.785587645,0,FALSE,FALSE,FALSE,,,o
69,1421.342014,1215.910304,6,2,2,5,983,983,6.89060912,0,FALSE,FALSE,FALSE,,,o
69,1421.342014,1215.910304,6,2,3,6,695,695,6.543911846,0,FALSE,FALSE,FALSE,46,0.068327162,o
69,1421.342014,1215.910304,6,7,1,19,950,950,6.856461985,0,FALSE,FALSE,FALSE,,,e
69,1421.342014,1215.910304,6,7,2,20,661,661,6.49375384,0,FALSE,FALSE,FALSE,,,e
69,1421.342014,1215.910304,6,7,3,21,1169,1169,7.063903961,0,FALSE,FALSE,FALSE,35,0.077633084,e
69,1421.342014,1215.910304,6,3,1,7,4159,3853.162622,8.25664955,1,FALSE,FALSE,FALSE,,,o
69,1421.342014,1215.910304,6,3,2,8,787,787,6.668228248,0,FALSE,FALSE,FALSE,,,o
69,1421.342014,1215.910304,6,3,3,9,3552,3552,8.175266104,0,FALSE,FALSE,FALSE,1683.662622,0.834902374,o
69,1421.342014,1215.910304,6,4,1,10,1201,1201,7.090909822,0,FALSE,FALSE,FALSE,,,e
69,1421.342014,1215.910304,6,4,2,11,1002,1002,6.909753282,0,FALSE,FALSE,FALSE,,,e
69,1421.342014,1215.910304,6,4,3,12,885,885,6.785587645,0,FALSE,FALSE,FALSE,257.5,0.243239359,e
69,1421.342014,1215.910304,6,1,1,1,856,856,6.752270376,0,FALSE,FALSE,FALSE,,,o
69,1421.342014,1215.910304,6,1,2,2,3987,3853.162622,8.25664955,1,FALSE,FALSE,FALSE,,,o
69,1421.342014,1215.910304,6,1,3,3,1007,1007,6.914730893,0,FALSE,FALSE,FALSE,-1574.081311,-0.833419845,o
69,1421.342014,1215.910304,6,5,1,13,1007,1007,6.914730893,0,FALSE,FALSE,FALSE,,,e
69,1421.342014,1215.910304,6,5,2,14,944,944,6.850126166,0,FALSE,FALSE,FALSE,,,e
69,1421.342014,1215.910304,6,5,3,15,1586,1586,7.368970402,0,FALSE,FALSE,FALSE,-258,-0.194817391,e
69,1421.342014,1215.910304,6,8,1,22,913,913,6.816735881,0,FALSE,FALSE,FALSE,,,o
69,1421.342014,1215.910304,6,8,2,23,981,981,6.88857246,0,FALSE,FALSE,FALSE,,,o
69,1421.342014,1215.910304,6,8,3,24,1033,1033,6.940222469,0,FALSE,FALSE,FALSE,-94,-0.097661584,o
69,1421.342014,1215.910304,6,6,1,16,1650,1650,7.408530567,0,FALSE,FALSE,FALSE,,,e
69,1421.342014,1215.910304,6,6,2,17,1267,1267,7.14440718,0,FALSE,FALSE,FALSE,,,e
69,1421.342014,1215.910304,6,6,3,18,966,966,6.873163834,0,FALSE,FALSE,FALSE,533.5,0.39974506,e
69,1421.342014,1215.910304,7,1,1,1,710,710,6.56526497,0,FALSE,FALSE,TRUE,,,o
69,1421.342014,1215.910304,7,1,2,2,2887,2887,7.96797318,0,FALSE,FALSE,TRUE,,,o
69,1421.342014,1215.910304,7,1,3,3,1363,1363,7.217443432,0,FALSE,FALSE,TRUE,-1415,-1.027443336,o
69,1421.342014,1215.910304,7,7,1,19,983,983,6.89060912,0,FALSE,FALSE,TRUE,,,e
69,1421.342014,1215.910304,7,7,2,20,1204,1204,7.093404626,0,FALSE,FALSE,TRUE,,,e
69,1421.342014,1215.910304,7,7,3,21,1619,1619,7.389563954,0,FALSE,FALSE,TRUE,-428.5,-0.35087517,e
69,1421.342014,1215.910304,7,8,1,22,1043,1043,6.949856455,0,FALSE,FALSE,TRUE,,,o
69,1421.342014,1215.910304,7,8,2,23,1577,1577,7.363279587,0,FALSE,FALSE,TRUE,,,o
69,1421.342014,1215.910304,7,8,3,24,1104,1104,7.006695227,0,FALSE,FALSE,TRUE,-297.5,-0.235130952,o
69,1421.342014,1215.910304,7,5,1,13,856,856,6.752270376,0,FALSE,FALSE,TRUE,,,e
69,1421.342014,1215.910304,7,5,2,14,783,783,6.663132696,0,FALSE,FALSE,TRUE,,,e
69,1421.342014,1215.910304,7,5,3,15,3271,3271,8.092851028,0,FALSE,FALSE,TRUE,-1171,-0.625721486,e
69,1421.342014,1215.910304,7,6,1,16,882,882,6.782192056,0,FALSE,FALSE,TRUE,,,o
69,1421.342014,1215.910304,7,6,2,17,757,757,6.629363253,0,FALSE,FALSE,TRUE,,,o
69,1421.342014,1215.910304,7,6,3,18,752,752,6.622736324,0,FALSE,FALSE,TRUE,127.5,0.156142267,o
69,1421.342014,1215.910304,7,3,1,7,916,916,6.820016365,0,FALSE,FALSE,TRUE,,,e
69,1421.342014,1215.910304,7,3,2,8,1738,1738,7.460490306,0,FALSE,FALSE,TRUE,,,e
69,1421.342014,1215.910304,7,3,3,9,2060,2060,7.630461262,0,FALSE,FALSE,TRUE,-983,-0.725459419,e
69,1421.342014,1215.910304,7,4,1,10,877,877,6.776506992,0,FALSE,FALSE,TRUE,,,o
69,1421.342014,1215.910304,7,4,2,11,1580,1580,7.365180126,0,FALSE,FALSE,TRUE,,,o
69,1421.342014,1215.910304,7,4,3,12,980,980,6.887552572,0,FALSE,FALSE,TRUE,-403,-0.349859356,o
69,1421.342014,1215.910304,7,2,1,4,1837,1837,7.515889085,0,FALSE,FALSE,TRUE,,,e
69,1421.342014,1215.910304,7,2,2,5,1837,1837,7.515889085,0,FALSE,FALSE,TRUE,,,e
69,1421.342014,1215.910304,7,2,3,6,778,778,6.656726524,0,FALSE,FALSE,TRUE,529.5,0.429581281,e
69,1421.342014,1215.910304,8,6,1,16,785,785,6.665683718,0,FALSE,FALSE,TRUE,,,o
69,1421.342014,1215.910304,8,6,2,17,792,792,6.674561392,0,FALSE,FALSE,TRUE,,,o
69,1421.342014,1215.910304,8,6,3,18,1182,1182,7.074963198,0,FALSE,FALSE,TRUE,-202,-0.209078577,o
69,1421.342014,1215.910304,8,8,1,22,759,759,6.632001777,0,FALSE,FALSE,TRUE,,,e
69,1421.342014,1215.910304,8,8,2,23,1316,1316,7.182352112,0,FALSE,FALSE,TRUE,,,e
69,1421.342014,1215.910304,8,8,3,24,1103,1103,7.005789019,0,FALSE,FALSE,TRUE,-450.5,-0.462068788,e
69,1421.342014,1215.910304,8,2,1,4,887,887,6.787844982,0,FALSE,FALSE,TRUE,,,o
69,1421.342014,1215.910304,8,2,2,5,1347,1347,7.205635176,0,FALSE,FALSE,TRUE,,,o
69,1421.342014,1215.910304,8,2,3,6,817,817,6.705639095,0,FALSE,FALSE,TRUE,-195,-0.167792153,o
69,1421.342014,1215.910304,8,4,1,10,1229,1229,7.11395611,0,FALSE,FALSE,TRUE,,,e
69,1421.342014,1215.910304,8,4,2,11,1201,1201,7.090909822,0,FALSE,FALSE,TRUE,,,e
69,1421.342014,1215.910304,8,4,3,12,853,853,6.748759547,0,FALSE,FALSE,TRUE,202,0.194121425,e
69,1421.342014,1215.910304,8,7,1,19,854,854,6.749931194,0,FALSE,FALSE,TRUE,,,o
69,1421.342014,1215.910304,8,7,2,20,886,886,6.786716951,0,FALSE,FALSE,TRUE,,,o
69,1421.342014,1215.910304,8,7,3,21,4761,3853.162622,8.25664955,1,FALSE,FALSE,TRUE,-1515.581311,-0.771752057,o
69,1421.342014,1215.910304,8,3,1,7,2413,2413,7.788626066,0,FALSE,FALSE,TRUE,,,e
69,1421.342014,1215.910304,8,3,2,8,753,753,6.624065228,0,FALSE,FALSE,TRUE,,,e
69,1421.342014,1215.910304,8,3,3,9,822,822,6.711740395,0,FALSE,FALSE,TRUE,1625.5,1.120723254,e
69,1421.342014,1215.910304,8,5,1,13,916,916,6.820016365,0,FALSE,FALSE,TRUE,,,o
69,1421.342014,1215.910304,8,5,2,14,879,879,6.778784898,0,FALSE,FALSE,TRUE,,,o
69,1421.342014,1215.910304,8,5,3,15,786,786,6.666956792,0,FALSE,FALSE,TRUE,83.5,0.09714552,o
69,1421.342014,1215.910304,8,1,1,1,1228,1228,7.113142109,0,FALSE,FALSE,TRUE,,,e
69,1421.342014,1215.910304,8,1,2,2,2091,2091,7.645397699,0,FALSE,FALSE,TRUE,,,e
69,1421.342014,1215.910304,8,1,3,3,792,792,6.674561392,0,FALSE,FALSE,TRUE,-213.5,-0.046837437,e
69,1421.342014,1215.910304,9,4,1,10,1734,1734,7.458186157,0,FALSE,FALSE,TRUE,,,o
69,1421.342014,1215.910304,9,4,2,11,2915,2915,7.977625099,0,FALSE,FALSE,TRUE,,,o
69,1421.342014,1215.910304,9,4,3,12,789,789,6.670766321,0,FALSE,FALSE,TRUE,-118,0.133990448,o
69,1421.342014,1215.910304,9,5,1,13,1062,1062,6.967909202,0,FALSE,FALSE,TRUE,,,e
69,1421.342014,1215.910304,9,5,2,14,694,694,6.542471961,0,FALSE,FALSE,TRUE,,,e
69,1421.342014,1215.910304,9,5,3,15,1364,1364,7.218176838,0,FALSE,FALSE,TRUE,33,0.087584802,e
69,1421.342014,1215.910304,9,8,1,22,1111,1111,7.01301579,0,FALSE,FALSE,TRUE,,,o
69,1421.342014,1215.910304,9,8,2,23,2220,2220,7.705262475,0,FALSE,FALSE,TRUE,,,o
69,1421.342014,1215.910304,9,8,3,24,1492,1492,7.307872781,0,FALSE,FALSE,TRUE,-745,-0.493551838,o
69,1421.342014,1215.910304,9,3,1,7,886,886,6.786716951,0,FALSE,FALSE,TRUE,,,e
69,1421.342014,1215.910304,9,3,2,8,2555,2555,7.845807503,0,FALSE,FALSE,TRUE,,,e
69,1421.342014,1215.910304,9,3,3,9,1010,1010,6.91770561,0,FALSE,FALSE,TRUE,-896.5,-0.595039606,e
69,1421.342014,1215.910304,9,1,1,1,1933,1933,7.566828479,0,FALSE,FALSE,TRUE,,,o
69,1421.342014,1215.910304,9,1,2,2,965,965,6.872128101,0,FALSE,FALSE,TRUE,,,o
69,1421.342014,1215.910304,9,1,3,3,697,697,6.546785411,0,FALSE,FALSE,TRUE,1102,0.857371723,o
69,1421.342014,1215.910304,9,2,1,4,815,815,6.703188113,0,FALSE,FALSE,TRUE,,,e
69,1421.342014,1215.910304,9,2,2,5,1301,1301,7.170888479,0,FALSE,FALSE,TRUE,,,e
69,1421.342014,1215.910304,9,2,3,6,726,726,6.587550015,0,FALSE,FALSE,TRUE,-198.5,-0.176031133,e
69,1421.342014,1215.910304,9,7,1,19,983,983,6.89060912,0,FALSE,FALSE,TRUE,,,o
69,1421.342014,1215.910304,9,7,2,20,727,727,6.588926478,0,FALSE,FALSE,TRUE,,,o
69,1421.342014,1215.910304,9,7,3,21,1357,1357,7.21303166,0,FALSE,FALSE,TRUE,-59,-0.010369949,o
69,1421.342014,1215.910304,9,6,1,16,680,680,6.522092798,0,FALSE,FALSE,TRUE,,,e
69,1421.342014,1215.910304,9,6,2,17,1677,1677,7.424761762,0,FALSE,FALSE,TRUE,,,e
69,1421.342014,1215.910304,9,6,3,18,1169,1169,7.063903961,0,FALSE,FALSE,TRUE,-743,-0.722240063,e
69,1421.342014,1215.910304,10,2,1,4,691,691,6.538139824,0,FALSE,FALSE,TRUE,,,o
69,1421.342014,1215.910304,10,2,2,5,1202,1202,7.091742115,0,FALSE,FALSE,TRUE,,,o
69,1421.342014,1215.910304,10,2,3,6,694,694,6.542471961,0,FALSE,FALSE,TRUE,-257,-0.278967214,o
69,1421.342014,1215.910304,10,7,1,19,823,823,6.712956201,0,FALSE,FALSE,TRUE,,,e
69,1421.342014,1215.910304,10,7,2,20,790,790,6.672032945,0,FALSE,FALSE,TRUE,,,e
69,1421.342014,1215.910304,10,7,3,21,1105,1105,7.007600614,0,FALSE,FALSE,TRUE,-124.5,-0.126860579,e
69,1421.342014,1215.910304,10,6,1,16,3105,3105,8.040768994,0,FALSE,FALSE,TRUE,,,o
69,1421.342014,1215.910304,10,6,2,17,758,758,6.630683386,0,FALSE,FALSE,TRUE,,,o
69,1421.342014,1215.910304,10,6,3,18,2057,2057,7.62900389,0,FALSE,FALSE,TRUE,1697.5,0.910925357,o
69,1421.342014,1215.910304,10,3,1,7,788,788,6.66949809,0,FALSE,FALSE,TRUE,,,e
69,1421.342014,1215.910304,10,3,2,8,1676,1676,7.424165281,0,FALSE,FALSE,TRUE,,,e
69,1421.342014,1215.910304,10,3,3,9,1135,1135,7.03438793,0,FALSE,FALSE,TRUE,-617.5,-0.559778516,e
69,1421.342014,1215.910304,10,4,1,10,1356,1356,7.212294469,0,FALSE,FALSE,TRUE,,,o
69,1421.342014,1215.910304,10,4,2,11,2057,2057,7.62900389,0,FALSE,FALSE,TRUE,,,o
69,1421.342014,1215.910304,10,4,3,12,693,693,6.541029999,0,FALSE,FALSE,TRUE,-19,0.127277524,o
69,1421.342014,1215.910304,10,1,1,1,662,662,6.495265556,0,FALSE,FALSE,TRUE,,,e
69,1421.342014,1215.910304,10,1,2,2,916,916,6.820016365,0,FALSE,FALSE,TRUE,,,e
69,1421.342014,1215.910304,10,1,3,3,878,878,6.777646594,0,FALSE,FALSE,TRUE,-235,-0.303565923,e
69,1421.342014,1215.910304,10,8,1,22,2535,2535,7.837948916,0,FALSE,FALSE,TRUE,,,o
69,1421.342014,1215.910304,10,8,2,23,1392,1392,7.238496841,0,FALSE,FALSE,TRUE,,,o
69,1421.342014,1215.910304,10,8,3,24,950,950,6.856461985,0,FALSE,FALSE,TRUE,1364,0.790469503,o
69,1421.342014,1215.910304,10,5,1,13,1042,1042,6.948897222,0,FALSE,FALSE,TRUE,,,e
69,1421.342014,1215.910304,10,5,2,14,726,726,6.587550015,0,FALSE,FALSE,TRUE,,,e
69,1421.342014,1215.910304,10,5,3,15,2692,2692,7.898039691,0,FALSE,FALSE,TRUE,-667,-0.29389763,e
69,1421.342014,1215.910304,11,1,1,1,785,785,6.665683718,0,FALSE,FALSE,TRUE,,,o
69,1421.342014,1215.910304,11,1,2,2,1173,1173,7.067319849,0,FALSE,FALSE,TRUE,,,o
69,1421.342014,1215.910304,11,1,3,3,760,760,6.633318433,0,FALSE,FALSE,TRUE,-181.5,-0.184635423,o
69,1421.342014,1215.910304,11,7,1,19,745,745,6.613384218,0,FALSE,FALSE,TRUE,,,e
69,1421.342014,1215.910304,11,7,2,20,718,718,6.576469569,0,FALSE,FALSE,TRUE,,,e
69,1421.342014,1215.910304,11,7,3,21,3711,3711,8.219056661,0,FALSE,FALSE,TRUE,-1469.5,-0.784378897,e
69,1421.342014,1215.910304,11,4,1,10,2633,2633,7.875879159,0,FALSE,FALSE,TRUE,,,o
69,1421.342014,1215.910304,11,4,2,11,1136,1136,7.035268599,0,FALSE,FALSE,TRUE,,,o
69,1421.342014,1215.910304,11,4,3,12,1070,1070,6.975413927,0,FALSE,FALSE,TRUE,1530,0.870537896,o
69,1421.342014,1215.910304,11,6,1,16,1042,1042,6.948897222,0,FALSE,FALSE,TRUE,,,e
69,1421.342014,1215.910304,11,6,2,17,949,949,6.855408799,0,FALSE,FALSE,TRUE,,,e
69,1421.342014,1215.910304,11,6,3,18,818,818,6.706862337,0,FALSE,FALSE,TRUE,158.5,0.167761655,e
69,1421.342014,1215.910304,11,8,1,22,817,817,6.705639095,0,FALSE,FALSE,TRUE,,,o
69,1421.342014,1215.910304,11,8,2,23,911,911,6.814542897,0,FALSE,FALSE,TRUE,,,o
69,1421.342014,1215.910304,11,8,3,24,1552,1552,7.347299701,0,FALSE,FALSE,TRUE,-414.5,-0.375282204,o
69,1421.342014,1215.910304,11,3,1,7,1841,1841,7.518064181,0,FALSE,FALSE,TRUE,,,e
69,1421.342014,1215.910304,11,3,2,8,1110,1110,7.012115294,0,FALSE,FALSE,TRUE,,,e
69,1421.342014,1215.910304,11,3,3,9,1010,1010,6.91770561,0,FALSE,FALSE,TRUE,781,0.553153729,e
69,1421.342014,1215.910304,11,5,1,13,883,883,6.783325201,0,FALSE,FALSE,TRUE,,,o
69,1421.342014,1215.910304,11,5,2,14,695,695,6.543911846,0,FALSE,FALSE,TRUE,,,o
69,1421.342014,1215.910304,11,5,3,15,919,919,6.823286122,0,FALSE,FALSE,TRUE,76,0.099726217,o
69,1421.342014,1215.910304,11,2,1,4,691,691,6.538139824,0,FALSE,FALSE,TRUE,,,e
69,1421.342014,1215.910304,11,2,2,5,1360,1360,7.215239979,0,FALSE,FALSE,TRUE,,,e
69,1421.342014,1215.910304,11,2,3,6,661,661,6.49375384,0,FALSE,FALSE,TRUE,-319.5,-0.316357086,e
69,1421.342014,1215.910304,12,6,1,16,1265,1265,7.142827401,0,FALSE,FALSE,TRUE,,,o
69,1421.342014,1215.910304,12,6,2,17,720,720,6.579251212,0,FALSE,FALSE,TRUE,,,o
69,1421.342014,1215.910304,12,6,3,18,691,691,6.538139824,0,FALSE,FALSE,TRUE,559.5,0.584131883,o
69,1421.342014,1215.910304,12,1,1,1,1392,1392,7.238496841,0,FALSE,FALSE,TRUE,,,e
69,1421.342014,1215.910304,12,1,2,2,2222,2222,7.70616297,0,FALSE,FALSE,TRUE,,,e
69,1421.342014,1215.910304,12,1,3,3,1579,1579,7.364547014,0,FALSE,FALSE,TRUE,-508.5,-0.296858151,e
69,1421.342014,1215.910304,12,5,1,13,1361,1361,7.215975003,0,FALSE,FALSE,TRUE,,,o
69,1421.342014,1215.910304,12,5,2,14,1872,1872,7.534762657,0,FALSE,FALSE,TRUE,,,o
69,1421.342014,1215.910304,12,5,3,15,1333,1333,7.19518732,0,FALSE,FALSE,TRUE,-241.5,-0.148999986,o
69,1421.342014,1215.910304,12,4,1,10,855,855,6.751101469,0,FALSE,FALSE,TRUE,,,e
69,1421.342014,1215.910304,12,4,2,11,1015,1015,6.922643891,0,FALSE,FALSE,TRUE,,,e
69,1421.342014,1215.910304,12,4,3,12,1810,1810,7.501082124,0,FALSE,FALSE,TRUE,-557.5,-0.460761539,e
69,1421.342014,1215.910304,12,7,1,19,981,981,6.88857246,0,FALSE,FALSE,TRUE,,,o
69,1421.342014,1215.910304,12,7,2,20,1043,1043,6.949856455,0,FALSE,FALSE,TRUE,,,o
69,1421.342014,1215.910304,12,7,3,21,3909,3853.162622,8.25664955,1,FALSE,FALSE,TRUE,-1467.081311,-0.714680543,o
69,1421.342014,1215.910304,12,8,1,22,690,690,6.536691598,0,FALSE,FALSE,TRUE,,,e
69,1421.342014,1215.910304,12,8,2,23,914,914,6.817830571,0,FALSE,FALSE,TRUE,,,e
69,1421.342014,1215.910304,12,8,3,24,1100,1100,7.003065459,0,FALSE,FALSE,TRUE,-317,-0.373756418,e
69,1421.342014,1215.910304,12,2,1,4,724,724,6.584791392,0,FALSE,FALSE,TRUE,,,o
69,1421.342014,1215.910304,12,2,2,5,1236,1236,7.119635638,0,FALSE,FALSE,TRUE,,,o
69,1421.342014,1215.910304,12,2,3,6,1452,1452,7.280697195,0,FALSE,FALSE,TRUE,-620,-0.615375024,o
69,1421.342014,1215.910304,12,3,1,7,1014,1014,6.921658184,0,FALSE,FALSE,TRUE,,,e
69,1421.342014,1215.910304,12,3,2,8,1555,1555,7.349230825,0,FALSE,FALSE,TRUE,,,e
69,1421.342014,1215.910304,12,3,3,9,2693,2693,7.898411093,0,FALSE,FALSE,TRUE,-1110,-0.702162775,e
69,1421.342014,1215.910304,13,8,1,22,2441,2441,7.80016307,0,TRUE,FALSE,TRUE,,,o
69,1421.342014,1215.910304,13,8,2,23,1091,1091,6.994849986,0,TRUE,FALSE,TRUE,,,o
69,1421.342014,1215.910304,13,8,3,24,789,789,6.670766321,0,TRUE,FALSE,TRUE,1501,0.967354917,o
69,1421.342014,1215.910304,13,3,1,7,722,722,6.582025139,0,TRUE,FALSE,TRUE,,,e
69,1421.342014,1215.910304,13,3,2,8,1202,1202,7.091742115,0,TRUE,FALSE,TRUE,,,e
69,1421.342014,1215.910304,13,3,3,9,886,886,6.786716951,0,TRUE,FALSE,TRUE,-322,-0.357204394,e
69,1421.342014,1215.910304,13,6,1,16,1610,1610,7.383989458,0,TRUE,FALSE,TRUE,,,o
69,1421.342014,1215.910304,13,6,2,17,790,790,6.672032945,0,TRUE,FALSE,TRUE,,,o
69,1421.342014,1215.910304,13,6,3,18,2473,2473,7.813187268,0,TRUE,FALSE,TRUE,-21.5,0.141379351,o
69,1421.342014,1215.910304,13,1,1,1,881,881,6.781057626,0,TRUE,FALSE,TRUE,,,e
69,1421.342014,1215.910304,13,1,2,2,3587,3587,8.185071478,0,TRUE,FALSE,TRUE,,,e
69,1421.342014,1215.910304,13,1,3,3,1101,1101,7.003974137,0,TRUE,FALSE,TRUE,-1463,-0.813465181,e
69,1421.342014,1215.910304,13,7,1,19,2189,2189,7.691200098,0,TRUE,FALSE,TRUE,,,o
69,1421.342014,1215.910304,13,7,2,20,685,685,6.529418838,0,TRUE,FALSE,TRUE,,,o
69,1421.342014,1215.910304,13,7,3,21,1332,1332,7.194436851,0,TRUE,FALSE,TRUE,1180.5,0.829272253,o
69,1421.342014,1215.910304,13,4,1,10,1163,1163,7.058758153,0,TRUE,FALSE,TRUE,,,e
69,1421.342014,1215.910304,13,4,2,11,2032,2032,7.616775809,0,TRUE,FALSE,TRUE,,,e
69,1421.342014,1215.910304,13,4,3,12,984,984,6.891625897,0,TRUE,FALSE,TRUE,-345,-0.1954427,e
69,1421.342014,1215.910304,13,2,1,4,1004,1004,6.9117473,0,TRUE,FALSE,TRUE,,,o
69,1421.342014,1215.910304,13,2,2,5,982,982,6.889591308,0,TRUE,FALSE,TRUE,,,o
69,1421.342014,1215.910304,13,2,3,6,790,790,6.672032945,0,TRUE,FALSE,TRUE,118,0.130935173,o
69,1421.342014,1215.910304,13,5,1,13,627,627,6.440946541,0,TRUE,FALSE,TRUE,,,e
69,1421.342014,1215.910304,13,5,2,14,656,656,6.486160789,0,TRUE,FALSE,TRUE,,,e
69,1421.342014,1215.910304,13,5,3,15,1101,1101,7.003974137,0,TRUE,FALSE,TRUE,-251.5,-0.304120922,e
69,1421.342014,1215.910304,14,4,1,10,2284,2284,7.733683571,0,TRUE,FALSE,TRUE,,,o
69,1421.342014,1215.910304,14,4,2,11,1454,1454,7.282073658,0,TRUE,FALSE,TRUE,,,o
69,1421.342014,1215.910304,14,4,3,12,1324,1324,7.188412736,0,TRUE,FALSE,TRUE,895,0.498440373,o
69,1421.342014,1215.910304,14,6,1,16,2351,2351,7.762596049,0,TRUE,FALSE,TRUE,,,e
69,1421.342014,1215.910304,14,6,2,17,656,656,6.486160789,0,TRUE,FALSE,TRUE,,,e
69,1421.342014,1215.910304,14,6,3,18,697,697,6.546785411,0,TRUE,FALSE,TRUE,1674.5,1.246122949,e
69,1421.342014,1215.910304,14,1,1,1,688,688,6.533788838,0,TRUE,FALSE,TRUE,,,o
69,1421.342014,1215.910304,14,1,2,2,1293,1293,7.164720379,0,TRUE,FALSE,TRUE,,,o
69,1421.342014,1215.910304,14,1,3,3,951,951,6.857514063,0,TRUE,FALSE,TRUE,-434,-0.477328383,o
69,1421.342014,1215.910304,14,5,1,13,820,820,6.70930434,0,TRUE,FALSE,TRUE,,,e
69,1421.342014,1215.910304,14,5,2,14,532,532,6.276643489,0,TRUE,FALSE,TRUE,,,e
69,1421.342014,1215.910304,14,5,3,15,1138,1138,7.037027615,0,TRUE,FALSE,TRUE,-15,0.052468788,e
69,1421.342014,1215.910304,14,7,1,19,1041,1041,6.947937069,0,TRUE,FALSE,TRUE,,,o
69,1421.342014,1215.910304,14,7,2,20,1011,1011,6.918695219,0,TRUE,FALSE,TRUE,,,o
69,1421.342014,1215.910304,14,7,3,21,1043,1043,6.949856455,0,TRUE,FALSE,TRUE,14,0.013661232,o
69,1421.342014,1215.910304,14,2,1,4,1141,1141,7.03966035,0,TRUE,FALSE,TRUE,,,e
69,1421.342014,1215.910304,14,2,2,5,4415,3853.162622,8.25664955,1,TRUE,FALSE,TRUE,,,e
69,1421.342014,1215.910304,14,2,3,6,625,625,6.43775165,0,TRUE,FALSE,TRUE,-1098.081311,-0.30754025,e
69,1421.342014,1215.910304,14,8,1,22,759,759,6.632001777,0,TRUE,FALSE,TRUE,,,o
69,1421.342014,1215.910304,14,8,2,23,1444,1444,7.275172319,0,TRUE,FALSE,TRUE,,,o
69,1421.342014,1215.910304,14,8,3,24,910,910,6.8134446,0,TRUE,FALSE,TRUE,-418,-0.412306682,o
69,1421.342014,1215.910304,14,3,1,7,660,660,6.492239835,0,TRUE,FALSE,TRUE,,,e
69,1421.342014,1215.910304,14,3,2,8,1137,1137,7.036148494,0,TRUE,FALSE,TRUE,,,e
69,1421.342014,1215.910304,14,3,3,9,1994,1994,7.597897951,0,TRUE,FALSE,TRUE,-905.5,-0.824783387,e
69,1421.342014,1215.910304,15,8,1,22,1198,1198,7.088408779,0,TRUE,FALSE,TRUE,,,o
69,1421.342014,1215.910304,15,8,2,23,882,882,6.782192056,0,TRUE,FALSE,TRUE,,,o
69,1421.342014,1215.910304,15,8,3,24,821,821,6.710523109,0,TRUE,FALSE,TRUE,346.5,0.342051196,o
69,1421.342014,1215.910304,15,5,1,13,883,883,6.783325201,0,TRUE,FALSE,TRUE,,,e
